ID_PROVA_BRASIL,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,Qual é a sua cor ou raça?,Na sua casa tem televisão?,Na sua casa tem geladeira?,Na sua casa tem máquina de lavar roupa?,Na sua casa tem carro?,Na sua casa tem computador?,Na sua casa tem banheiro?,Na sua casa tem quartos para dormir?,"Normalmente, quem mora na sua casa? - Mãe (mães ou madrasta).",Qual é a maior escolaridade da sua mãe (ou mulher responsável por você)?,"Normalmente, quem mora na sua casa? - Pai (pais ou padrasto).",Qual é a maior escolaridade de seu pai (ou homem responsável por você)?,Seus pais ou responsáveis vão à reunião de pais?,"Fora da escola em dias de aula, quanto tempo você usa para: - Lazer (TV, internet, brincar, música etc.).","Fora da escola em dias de aula, quanto tempo você usa para: - Trabalhar em casa (lavar louça, limpar quintal, cuidar dos irmãos).",Você já foi reprovado(a)?,Alguma vez você abandonou a escola deixando de frequentá-la até o final do ano escolar?,Seus pais ou responsáveis incentivam você a estudar?,Seus pais ou responsáveis incentivam você a fazer o dever de casa e/ou os trabalhos da escola?,Seus pais ou responsáveis incentivam você a ir a escola e/ou não faltar às aulas?,Seus pais ou responsáveis conversam com você sobre o que acontece na escola?,Atualmente você trabalha fora de casa (recebendo ou não um salário)?,Na sua casa tem: - Freezer (independente ou segunda porta da geladeira).
2013,61053224,1,1,552079,12,16311133,1,1,"7,75488","7,75488","-1,737845","154,241265","-0,405794","227,28361",1,Amarelo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Não,Ensino Médio completo,Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Não,Sim,Não,Não,Não
2013,61053224,1,1,552079,12,16311143,1,1,"7,75488","7,75488","0,30513","266,795628","-0,338262","231,05813",1,Branco(a),"Sim, uma","Sim, uma",Não,"Sim, um","Sim, dois","Sim, dois","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,"Ensino Fundamental, até o 5º ano",Sim,Menos de 1 hora,Menos de 1 hora,"Sim, duas vezes ou mais",Não,Sim,Sim,Não,Sim,Sim,Sim
2013,61053224,1,1,552078,12,16311100,1,1,"7,75488","7,75488","0,142333","257,826594","-0,423711","226,282187",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61053224,1,1,552078,12,16311096,1,1,"7,75488","7,75488","0,847724","296,688956","1,208599","317,515793",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61053224,1,1,552079,12,16311146,1,1,"7,75488","7,75488","-1,538796","165,207544","0,802855","294,837816",1,Preto(a),"Sim, uma","Sim, uma",Não,Não,"Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Não,"Ensino Fundamental, até o 5º ano",Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Sim,Não
2013,61053224,1,1,552079,12,16311145,1,1,"7,75488","7,75488","-0,396891","228,11893","-0,29804","233,306232",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, um",Não,Ensino Médio completo,Não,Ensino Médio completo,Não,Entre 1 e 2 horas,Não uso meu tempo para isso,Não respondeu/Não soube responder,"Sim, uma vez",Sim,Sim,Sim,Sim,Sim,Sim
2013,61053224,1,1,552079,12,16311129,1,1,"7,75488","7,75488","-0,226508","237,505903","-0,618248","215,409061",1,Branco(a),"Sim, uma","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, dois",Não,Não respondeu/Não soube responder,Não,Não sei,Não,Entre 1 e 2 horas,Mais de 2 horas,"Sim, duas vezes ou mais",Não,Sim,Não,Sim,Não,Sim,Não
2013,61053224,1,1,552079,12,16311125,1,1,"7,75488","7,75488","-0,515285","221,596207","-0,457829","224,375252",1,Pardo(a),"Sim, três ou mais","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Médio completo,Sim,Menos de 1 hora,Entre 1 e 2 horas,"Sim, uma vez",Não,Não respondeu/Não soube responder,Sim,Sim,Não,Sim,Não
2013,61053224,1,1,552079,12,16311121,1,1,"7,75488","7,75488","-1,203295","183,691422","-0,448638","224,888959",1,Branco(a),"Sim, duas","Sim, duas",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Não,Não completou o 5º ano do Ensino Fundamental,Não,Não sei,Sim,Menos de 1 hora,Mais de 2 horas,"Sim, duas vezes ou mais",Não,Sim,Sim,Sim,Não,Sim,Não
2013,61053224,1,1,552079,12,16311113,1,1,"7,75488","7,75488","0,775473","292,708405","1,396979","328,044789",1,Preto(a),"Sim, duas","Sim, duas",Sim,"Sim, dois","Sim, um","Sim, dois","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,"Ensino Fundamental, até o 5º ano",Não,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053224,1,1,552079,12,16311111,1,1,"7,75488","7,75488","0,860725","297,405225","0,428758","273,928664",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Não,Menos de 1 hora,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Não,Sim,Sim
2013,61053224,1,1,552079,12,16311109,1,1,"7,75488","7,75488","-1,127318","187,87725","-0,791344","205,734323",1,Pardo(a),"Sim, duas","Sim, duas",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Não,Ensino Médio completo,Não,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053224,1,1,552079,12,16311107,1,1,"7,75488","7,75488","1,193836","315,75743","0,99821","305,756662",1,Preto(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Não,Mais de 2 horas,Não uso meu tempo para isso,"Sim, duas vezes ou mais",Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61053224,1,1,552078,12,16311103,1,1,"7,75488","7,75488","0,973168","303,600088","0,11938","256,636807",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61053224,1,1,552078,12,16311093,1,1,"7,75488","7,75488","0,301714","266,607429","0,737255","291,171279",1,Amarelo(a),"Sim, duas",Não respondeu/Não soube responder,Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Menos de 1 hora,Mais de 2 horas,Não,Não,Sim,Não,Sim,Não,Não,Sim
2013,61053224,1,1,552078,12,16311091,1,1,"7,75488","7,75488","0,61911","284,093842","-0,314233","232,401167",1,Branco(a),"Sim, uma","Sim, uma",Não,Não,"Sim, um","Sim, um","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Ensino Fundamental completo,Sim,Mais de 2 horas,Menos de 1 hora,Não respondeu/Não soube responder,Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61053224,1,1,552078,12,16311089,1,1,"7,75488","7,75488","-0,222594","237,721538","-0,014509","249,153439",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053224,1,1,552078,12,16311087,1,1,"7,75488","7,75488","0,286717","265,781194","0,858011","297,920613",1,Branco(a),"Sim, uma","Sim, uma",Sim,Não,Não,"Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Menos de 1 hora,"Sim, duas vezes ou mais","Sim, uma vez",Sim,Não,Sim,Não,Não,Não
2013,61053224,1,1,552078,12,16311085,1,1,"7,75488","7,75488","1,233276","317,930312","1,32116","323,807089",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, um","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Fundamental completo,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não respondeu/Não soube responder,Não,Sim
2013,61053224,1,1,552078,12,16311081,1,1,"7,75488","7,75488","0,66751","286,760361","-0,056197","246,8234",1,Pardo(a),"Sim, uma","Sim, uma",Não,Não,Não,"Sim, um","Sim, dois",Sim,Ensino Médio completo,Não,Não sei,Sim,Entre 1 e 2 horas,Mais de 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61053224,1,1,552078,12,16311075,1,1,"7,75488","7,75488","0,936739","301,593092","-1,015278","193,21813",1,Preto(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um",Não respondeu/Não soube responder,Sim,"Ensino Fundamental, até o 5º ano",Não,Não sei,Sim,Menos de 1 hora,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2013,61053224,1,1,552078,12,16311073,1,1,"7,75488","7,75488","0,026646","251,453008","-0,251694","235,896617",1,Indígena,"Sim, duas","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, dois",Não,"Ensino Fundamental, até o 5º ano",Não,Não sei,Sim,Menos de 1 hora,Mais de 2 horas,"Sim, uma vez",Não,Sim,Sim,Não respondeu/Não soube responder,Sim,Sim,Sim
2013,61053224,1,1,552078,12,16311069,1,1,"7,75488","7,75488","-0,693372","211,784795","-0,721225","209,653437",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2013,61053224,1,1,552078,12,16311070,1,1,"7,75488","7,75488","2,179108","370,039378","-1,026133","192,611419",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311815,1,1,"8,40797","8,40797","-0,075769","245,810621","1,651062","342,24608",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, um","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053230,0,1,552097,12,16311813,1,1,"8,40797","8,40797","-1,645403","159,334206","-0,678957","212,015894",1,Branco(a),"Sim, três ou mais","Sim, três ou mais",Sim,"Sim, três ou mais","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311775,1,1,"8,40797","8,40797","0,934867","301,489957","0,040667","252,237354",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, um","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Médio completo,Não,Ensino Médio completo,Não,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2013,61053230,0,1,552097,12,16311777,1,1,"8,40797","8,40797","1,098929","310,528684","0,996248","305,647001",1,Branco(a),"Sim, três ou mais",Não respondeu/Não soube responder,Sim,"Sim, três ou mais","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053230,0,1,552097,12,16311779,1,1,"8,40797","8,40797","1,9899","359,615273","-0,147666","241,710985",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Não,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311785,1,1,"8,40797","8,40797","0,981697","304,069979","0,506417","278,269206",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2013,61053230,0,1,552097,12,16311783,1,1,"8,40797","8,40797","0,379931","270,916666","-0,738364","208,695498",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, três ou mais","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311787,1,1,"8,40797","8,40797","0,602714","283,190531","1,730929","346,710032",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, dois","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311792,1,1,"8,40797","8,40797","1,299704","321,590054","1,029593","307,510731",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Não,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311789,1,1,"8,40797","8,40797","-0,846144","203,368072","0,091626","255,085571",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, três ou mais","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053230,0,1,552097,12,16311793,1,1,"8,40797","8,40797","-1,432504","171,063527","-0,893856","200,004688",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311781,1,1,"8,40797","8,40797","0,982821","304,131904","0,855305","297,769369",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, três ou mais","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311804,1,1,"8,40797","8,40797","1,124285","311,925631","2,099277","367,297859",1,Branco(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Médio completo,Não,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Mais de 2 horas,"Sim, duas vezes ou mais",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311797,1,1,"8,40797","8,40797","1,587043","337,420526","1,58314","338,449761",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, dois","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Não,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053230,0,1,552097,12,16311799,1,1,"8,40797","8,40797","1,84852","351,826173","2,133188","369,193224",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2013,61053230,0,1,552097,12,16311791,1,1,"8,40797","8,40797","1,186429","315,349353","-0,110524","243,786937",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, três ou mais","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053230,0,1,552097,12,16311808,1,1,"8,40797","8,40797","0,966597","303,238069","-0,692751","211,244915",1,Branco(a),"Sim, três ou mais",Não respondeu/Não soube responder,Sim,"Sim, três ou mais","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311809,1,1,"8,40797","8,40797","1,869584","352,98666","-1,102188","188,360528",1,Não quero declarar,"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Não,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053230,0,1,552097,12,16311814,1,1,"8,40797","8,40797","1,662272","341,565144","-1,150849","185,640751",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, três ou mais","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311810,1,1,"8,40797","8,40797","0,763496","292,048552","1,079603","310,305906",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, três ou mais","Sim, três ou mais","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311806,1,1,"8,40797","8,40797","1,685368","342,837581","1,599684","339,374444",1,Branco(a),"Sim, três ou mais","Sim, três ou mais",Sim,"Sim, três ou mais","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Não,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311798,1,1,"8,40797","8,40797","-0,371475","229,519183","-1,020243","192,940625",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, três ou mais","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Sim,Menos de 1 hora,Mais de 2 horas,"Sim, duas vezes ou mais",Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61053230,0,1,552097,12,16311786,1,1,"8,40797","8,40797","1,772951","347,662823","0,865149","298,319573",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Médio completo,Sim,Não respondeu/Não soube responder,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311782,1,1,"8,40797","8,40797","0,448816","274,711773","1,672665","343,453522",1,Preto(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053230,0,1,552097,12,16311776,1,1,"8,40797","8,40797","-1,408816","172,368579","-0,532537","220,199648",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Não sei,Não respondeu/Não soube responder,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Não,Não,Sim,Não,Não
2013,61053230,0,1,552097,12,16311773,1,1,"8,40797","8,40797","0,596494","282,84785","0,341234","269,036744",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, três ou mais","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053272,1,1,552195,12,16315115,1,1,"10,33984","10,33984","0,516684","278,450849","-0,009545","249,430889",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,Não,"Sim, um","Sim, dois",Sim,Ensino Fundamental completo,Não,Não sei,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Sim,Sim
2013,61053272,1,1,552195,12,16315114,1,1,"10,33984","10,33984","0,405447","272,322429","1,115439","312,308863",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, um",Sim,Ensino Médio completo,Não,Não sei,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61053272,1,1,552195,12,16315134,1,1,"10,33984","10,33984","1,182176","315,115041","0,443831","274,771129",1,Branco(a),"Sim, duas","Sim, uma",Não,Não,"Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Não sei,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053272,1,1,552195,12,16315123,1,1,"10,33984","10,33984","-1,372666","174,360204","-0,401528","227,522046",1,Amarelo(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, três ou mais","Sim, três ou mais","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61053272,1,1,552195,12,16315122,1,1,"10,33984","10,33984","-0,470446","224,066538","-0,552047","219,109189",1,Preto(a),"Sim, uma","Sim, duas",Sim,Não,"Sim, um","Sim, dois","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,"Ensino Fundamental, até o 5º ano",Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61053272,1,1,552195,12,16315129,1,1,"10,33984","10,33984","0,191481","260,534322","0,146093","258,129859",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, dois",Não,Ensino Médio completo,Não,Não sei,Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61053272,1,1,552195,12,16315131,1,1,"10,33984","10,33984","1,9572","357,81372","1,240695","319,309713",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2013,61053272,1,1,552195,12,16315127,1,1,"10,33984","10,33984","-0,801957","205,802482","-0,376422","228,925279",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61053272,1,1,552195,12,16315135,1,1,"10,33984","10,33984","0,390501","271,499003","-0,121148","243,193137",1,Pardo(a),"Sim, uma","Sim, duas",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Não respondeu/Não soube responder
2013,61053272,1,1,552195,12,16315139,1,1,"10,33984","10,33984","0,33256","268,306839","0,153278","258,531445",1,Pardo(a),"Sim, três ou mais","Sim, duas",Não,"Sim, um","Sim, um",Não respondeu/Não soube responder,"Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Não,Não sei,Sim,Mais de 2 horas,Entre 1 e 2 horas,"Sim, uma vez","Sim, uma vez",Sim,Sim,Sim,Sim,Não,Sim
2013,61053272,1,1,552195,12,16315141,1,1,"10,33984","10,33984","1,837837","351,237611","0,126057","257,01",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, um",Sim,"Ensino Fundamental, até o 5º ano",Não,Não sei,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
